Date;Value_date;Reference;Recipient/Sender;IBAN;Amount;Balance;Transaction_Type;Category
2024-06-30;2024-07-01;TAX1745;Federal Revenue Service;DE4267818305575542483;-4973.73;-160867.22;Transfer;Administrative Expenses
2024-07-01;2024-07-01;REF4950;Mason Miller;DE4172431589140685843;465.88;-160401.34;Transfer;Taxes
2024-07-02;2024-07-02;INV9721;Circuit Innovations;DE2011334758886620566;3250.34;-157151.0;Transfer;Taxes
2024-07-02;2024-07-03;PO3236;Sierra Industries;DE3390620094997185945;-8050.67;-165201.67;Withdrawal;Interest Expense
2024-07-02;2024-07-02;REF2813;Olivia Johnson;DE3875075356094878438;-620.87;-165822.54;Transfer;Cost of Goods Sold
2024-07-02;2024-07-02;PO4796;Sierra Industries;DE3390620094997185945;-9372.02;-175194.56;Withdrawal;Administrative Expenses
2024-07-03;2024-07-04;INV7505;Charlotte Taylor;DE3318885925221042601;12.93;-175181.63;Transfer;Administrative Expenses
2024-07-04;2024-07-04;TAX1462;Federal Revenue Service;DE4267818305575542483;-1582.39;-176764.02;Transfer;Administrative Expenses
2024-07-05;2024-07-05;REF8277;Liam Brown;DE2287010195568088798;221.19;-176542.83;Payment;Revenue
2024-07-05;2024-07-05;INV2587;Cosmos Enterprises;DE4713525880837132271;10037.52;-166505.31;Transfer;Administrative Expenses
2024-07-06;2024-07-06;REF6644;Ava Davis;DE2434045291625091977;187.75;-166317.56;Transfer;Taxes
2024-07-06;2024-07-06;INV1214;Cobalt Solutions;DE3145917995920697483;13953.86;-152363.7;Transfer;Interest Expense
2024-07-07;2024-07-07;PO7503;Silverstone Solutions;DE1005274807899939805;-3652.26;-156015.96;Transfer;Interest Expense
2024-07-08;2024-07-08;INV9900;Charlotte Taylor;DE3318885925221042601;10556.06;-145459.9;Transfer;Interest Expense
2024-07-08;2024-07-08;PO8028;Silverstone Solutions;DE1005274807899939805;-7707.43;-153167.33;Withdrawal;Research and Development
2024-07-08;2024-07-08;REF4056;Mason Miller;DE4172431589140685843;-108.45;-153275.78;Withdrawal;Research and Development
2024-07-08;2024-07-08;TAX6590;Federal Tax Authority;DE6618241879776128855;-4938.0;-158213.78;Transfer;Taxes
2024-07-09;2024-07-09;REF2934;Tom Williams;DE5617091973383039115;542.86;-157670.92;Transfer;Administrative Expenses
2024-07-09;2024-07-09;REF5968;Mason Miller;DE4172431589140685843;-412.04;-158082.96;Transfer;Taxes
2024-07-09;2024-07-09;TAX3711;Federal Tax Authority;DE6618241879776128855;-4746.24;-162829.2;Transfer;Interest Expense
2024-07-09;2024-07-09;INV3255;Cobalt Solutions;DE3145917995920697483;7946.6;-154882.6;Payment;Revenue
2024-07-09;2024-07-10;REF7697;Isabella Wilson;DE1610482117117913758;548.93;-154333.67;Transfer;Taxes
2024-07-09;2024-07-09;REF5422;Olivia Johnson;DE3875075356094878438;-783.2;-155116.87;Transfer;Administrative Expenses
2024-07-10;2024-07-10;INV4244;Crystal Ventures;DE5383706197956849164;7302.2;-147814.67;Transfer;Marketing
2024-07-10;2024-07-10;INV6300;Cosmos Enterprises;DE4713525880837132271;2315.09;-145499.58;Transfer;Marketing
2024-07-10;2024-07-11;INV1479;Cosmos Enterprises;DE4713525880837132271;3367.98;-142131.6;Transfer;Cost of Goods Sold
2024-07-10;2024-07-10;TAX9199;Federal Revenue Service;DE4267818305575542483;-4261.35;-146392.95;Transfer;Marketing
2024-07-12;2024-07-12;REF5660;Mason Miller;DE4172431589140685843;-359.03;-146751.98;Transfer;Research and Development
2024-07-12;2024-07-12;REF3086;Jackson Jones;DE6798178739033726258;-644.58;-147396.56;Transfer;Interest Expense
2024-07-12;2024-07-12;REF5329;Tom Williams;DE5617091973383039115;-739.87;-148136.43;Withdrawal;Cost of Goods Sold
2024-07-12;2024-07-12;REF1866;Tom Williams;DE5617091973383039115;836.88;-147299.55;Withdrawal;Taxes
2024-07-12;2024-07-12;REF6925;Jackson Jones;DE6798178739033726258;154.7;-147144.85;Transfer;Revenue
2024-07-13;2024-07-13;TAX6886;Federal Tax Authority;DE6618241879776128855;-3488.73;-150633.58;Transfer;Research and Development
2024-07-14;2024-07-14;REF7554;James Smith;DE5075213287439027999;-87.86;-150721.44;Withdrawal;Taxes
2024-07-14;2024-07-14;PO8159;Synergy Technologies;DE7626146788286948833;-1923.61;-152645.05;Transfer;Administrative Expenses
2024-07-14;2024-07-14;INV3340;Crystal Ventures;DE5383706197956849164;1035.49;-151609.56;Transfer;Research and Development
2024-07-14;2024-07-14;REF9153;Liam Brown;DE2287010195568088798;825.66;-150783.9;Deposit;Revenue
2024-07-15;2024-07-16;REF9536;Isabella Wilson;DE1610482117117913758;-427.06;-151210.96;Transfer;Taxes
2024-07-15;2024-07-16;REF2565;James Smith;DE5075213287439027999;-212.9;-151423.86;Transfer;Cost of Goods Sold
2024-07-16;2024-07-16;REF5769;Liam Brown;DE2287010195568088798;319.14;-151104.72;Transfer;Marketing
2024-07-16;2024-07-16;REF3345;Olivia Johnson;DE3875075356094878438;739.72;-150365.0;Transfer;Cost of Goods Sold
2024-07-16;2024-07-17;REF4678;Mason Miller;DE4172431589140685843;-943.62;-151308.62;Transfer;Taxes
2024-07-16;2024-07-16;INV1188;Charlotte Taylor;DE3318885925221042601;10207.45;-141101.17;Transfer;Interest Expense
2024-07-16;2024-07-16;REF9129;James Smith;DE5075213287439027999;384.14;-140717.03;Withdrawal;Interest Expense
2024-07-16;2024-07-16;REF9638;Olivia Johnson;DE3875075356094878438;-565.07;-141282.1;Withdrawal;Taxes
2024-07-17;2024-07-17;TAX1807;Federal Tax Authority;DE6618241879776128855;-4069.73;-145351.83;Transfer;Marketing
2024-07-17;2024-07-17;TAX6901;Federal Revenue Service;DE4267818305575542483;-765.02;-146116.85;Transfer;Administrative Expenses
2024-07-17;2024-07-17;PO2871;Summit Enterprises;DE9280954483357112007;-6524.23;-152641.08;Withdrawal;Interest Expense
2024-07-17;2024-07-17;TAX9850;Federal Revenue Service;DE4267818305575542483;-2946.28;-155587.36;Transfer;Marketing
2024-07-18;2024-07-18;INV7338;Circuit Innovations;DE2011334758886620566;14715.78;-140871.58;Payment;Revenue
2024-07-18;2024-07-18;INV9001;Cosmos Enterprises;DE4713525880837132271;1509.85;-139361.73;Transfer;Administrative Expenses
2024-07-19;2024-07-19;TAX1183;Federal Revenue Service;DE4267818305575542483;-1680.82;-141042.55;Transfer;Marketing
2024-07-19;2024-07-19;TAX3608;Federal Revenue Service;DE4267818305575542483;-143.79;-141186.34;Transfer;Administrative Expenses
2024-07-21;2024-07-21;TAX2392;Federal Revenue Service;DE4267818305575542483;-4415.83;-145602.17;Transfer;Marketing
2024-07-21;2024-07-21;REF9589;Olivia Johnson;DE3875075356094878438;-507.51;-146109.68;Transfer;Administrative Expenses
2024-07-21;2024-07-21;TAX7385;Federal Tax Authority;DE6618241879776128855;-940.71;-147050.39;Transfer;Administrative Expenses
2024-07-21;2024-07-21;REF4630;Ava Davis;DE2434045291625091977;-333.86;-147384.25;Deposit;Revenue
2024-07-22;2024-07-22;INV4913;Crescent Technologies;DE1860197269680432003;12721.25;-134663.0;Transfer;Taxes
2024-07-22;2024-07-22;REF7056;Ethan Moore;DE5143222138124291040;-227.77;-134890.77;Transfer;Administrative Expenses
2024-07-23;2024-07-23;REF7642;Isabella Wilson;DE1610482117117913758;172.16;-134718.61;Transfer;Interest Expense
2024-07-23;2024-07-23;REF5138;Liam Brown;DE2287010195568088798;446.74;-134271.87;Withdrawal;Research and Development
2024-07-23;2024-07-23;INV3209;Crystal Ventures;DE5383706197956849164;7219.03;-127052.84;Transfer;Marketing
2024-07-24;2024-07-24;REF7427;Liam Brown;DE2287010195568088798;-632.61;-127685.45;Transfer;Taxes
2024-07-24;2024-07-24;PO1381;Sierra Industries;DE3390620094997185945;-6603.83;-134289.28;Transfer;Marketing
2024-07-24;2024-07-24;REF6140;Jackson Jones;DE6798178739033726258;151.62;-134137.66;Transfer;Cost of Goods Sold
2024-07-25;2024-07-25;PO9996;Synergy Technologies;DE7626146788286948833;-9998.3;-144135.96;Transfer;Taxes
2024-07-25;2024-07-25;REF1838;Isabella Wilson;DE1610482117117913758;140.56;-143995.4;Deposit;Revenue
2024-07-26;2024-07-26;PO8798;Synergy Technologies;DE7626146788286948833;-9439.41;-153434.81;Transfer;Interest Expense
2024-07-26;2024-07-26;REF8976;Mason Miller;DE4172431589140685843;585.31;-152849.5;Transfer;Research and Development
2024-07-26;2024-07-26;REF4849;James Smith;DE5075213287439027999;683.44;-152166.06;Withdrawal;Interest Expense
2024-07-26;2024-07-26;PO5093;Synergy Technologies;DE7626146788286948833;-9053.69;-161219.75;Transfer;Taxes
2024-07-26;2024-07-27;REF7113;Isabella Wilson;DE1610482117117913758;-231.93;-161451.68;Withdrawal;Taxes
2024-07-26;2024-07-26;PO7232;Sapphire Ventures;DE7225561338774758243;-2805.19;-164256.87;Withdrawal;Interest Expense
2024-07-27;2024-07-27;TAX7626;Federal Tax Authority;DE6618241879776128855;-2878.18;-167135.05;Transfer;Marketing
2024-07-28;2024-07-28;PO6194;Sierra Industries;DE3390620094997185945;-7272.54;-174407.59;Transfer;Cost of Goods Sold
2024-07-28;2024-07-28;TAX2713;Federal Revenue Service;DE4267818305575542483;-797.11;-175204.7;Transfer;Marketing
2024-07-28;2024-07-28;INV3053;Cobalt Solutions;DE3145917995920697483;14585.97;-160618.73;Transfer;Marketing
2024-07-28;2024-07-28;INV9980;Circuit Innovations;DE2011334758886620566;7450.36;-153168.37;Transfer;Interest Expense
2024-07-28;2024-07-28;PO5346;Synergy Technologies;DE7626146788286948833;-3400.63;-156569.0;Withdrawal;Administrative Expenses
2024-07-29;2024-07-29;INV3095;Circuit Innovations;DE2011334758886620566;8606.56;-147962.44;Transfer;Cost of Goods Sold
2024-07-29;2024-07-29;PO7977;Synergy Technologies;DE7626146788286948833;-4773.53;-152735.97;Withdrawal;Cost of Goods Sold
2024-07-30;2024-07-31;PO9776;Silverstone Solutions;DE1005274807899939805;-9902.87;-162638.84;Withdrawal;Administrative Expenses
2024-07-30;2024-07-30;TAX4323;Federal Revenue Service;DE4267818305575542483;-1286.89;-163925.73;Transfer;Cost of Goods Sold
2024-07-30;2024-07-30;TAX2250;Federal Tax Authority;DE6618241879776128855;-3969.55;-167895.28;Transfer;Marketing
2024-07-31;2024-07-31;PO9806;Sierra Industries;DE3390620094997185945;-1988.07;-169883.35;Transfer;Taxes
2024-07-31;2024-07-31;INV9837;Crystal Ventures;DE5383706197956849164;13148.14;-156735.21;Payment;Revenue
2024-07-31;2024-07-31;PO4993;Sierra Industries;DE3390620094997185945;-5436.7;-162171.91;Transfer;Marketing
2024-08-01;2024-08-01;INV2909;Cobalt Solutions;DE3145917995920697483;12284.48;-149887.43;Transfer;Marketing
2024-08-02;2024-08-02;REF7723;Olivia Johnson;DE3875075356094878438;3.64;-149883.79;Payment;Revenue
2024-08-02;2024-08-02;REF6981;Mason Miller;DE4172431589140685843;708.65;-149175.14;Withdrawal;Research and Development
2024-08-02;2024-08-02;REF4144;Liam Brown;DE2287010195568088798;-764.98;-149940.12;Transfer;Research and Development
2024-08-02;2024-08-02;REF1798;Mason Miller;DE4172431589140685843;-420.29;-150360.41;Transfer;Research and Development
2024-08-03;2024-08-03;PO6353;Synergy Technologies;DE7626146788286948833;-5471.92;-155832.33;Transfer;Taxes
2024-08-03;2024-08-04;INV5103;Circuit Innovations;DE2011334758886620566;1725.96;-154106.37;Transfer;Marketing
2024-08-04;2024-08-04;PO4053;Sapphire Ventures;DE7225561338774758243;-5663.28;-159769.65;Withdrawal;Cost of Goods Sold
2024-08-04;2024-08-04;REF7412;Mason Miller;DE4172431589140685843;-217.87;-159987.52;Withdrawal;Marketing
2024-08-04;2024-08-04;INV3627;Cosmos Enterprises;DE4713525880837132271;10480.25;-149507.27;Transfer;Administrative Expenses
2024-08-04;2024-08-04;INV9279;Cobalt Solutions;DE3145917995920697483;9034.26;-140473.01;Transfer;Interest Expense
2024-08-04;2024-08-04;TAX8133;Federal Revenue Service;DE4267818305575542483;-4010.6;-144483.61;Transfer;Taxes
2024-08-05;2024-08-05;REF7677;Liam Brown;DE2287010195568088798;-774.31;-145257.92;Withdrawal;Cost of Goods Sold
2024-08-05;2024-08-05;PO9161;Summit Enterprises;DE9280954483357112007;-1540.43;-146798.35;Transfer;Interest Expense
2024-08-06;2024-08-06;PO8304;Sapphire Ventures;DE7225561338774758243;-3843.01;-150641.36;Withdrawal;Marketing
2024-08-06;2024-08-06;TAX8869;Federal Revenue Service;DE4267818305575542483;-4021.59;-154662.95;Transfer;Cost of Goods Sold
2024-08-06;2024-08-06;PO7565;Summit Enterprises;DE9280954483357112007;-4075.17;-158738.12;Transfer;Research and Development
2024-08-07;2024-08-07;PO5399;Sierra Industries;DE3390620094997185945;-6774.58;-165512.7;Withdrawal;Marketing
2024-08-07;2024-08-07;INV5308;Cobalt Solutions;DE3145917995920697483;10687.73;-154824.97;Transfer;Marketing
2024-08-07;2024-08-07;TAX6620;Federal Revenue Service;DE4267818305575542483;-102.72;-154927.69;Transfer;Administrative Expenses
2024-08-08;2024-08-08;TAX6409;Federal Revenue Service;DE4267818305575542483;-1946.54;-156874.23;Transfer;Interest Expense
2024-08-08;2024-08-08;PO2467;Summit Enterprises;DE9280954483357112007;-8875.83;-165750.06;Withdrawal;Research and Development
2024-08-08;2024-08-08;REF6974;Jackson Jones;DE6798178739033726258;797.96;-164952.1;Transfer;Administrative Expenses
2024-08-08;2024-08-08;TAX8972;Federal Revenue Service;DE4267818305575542483;-2418.02;-167370.12;Transfer;Revenue
2024-08-09;2024-08-09;TAX5466;Federal Tax Authority;DE6618241879776128855;-3358.66;-170728.78;Transfer;Taxes
2024-08-09;2024-08-09;PO6685;Summit Enterprises;DE9280954483357112007;-7118.8;-177847.58;Transfer;Marketing
2024-08-09;2024-08-09;INV3034;Circuit Innovations;DE2011334758886620566;7776.35;-170071.23;Payment;Revenue
2024-08-10;2024-08-10;PO2535;Sierra Industries;DE3390620094997185945;-5045.35;-175116.58;Withdrawal;Administrative Expenses
2024-08-10;2024-08-10;TAX3841;Federal Revenue Service;DE4267818305575542483;-2673.13;-177789.71;Transfer;Research and Development
2024-08-11;2024-08-12;REF9349;Mason Miller;DE4172431589140685843;418.26;-177371.45;Withdrawal;Taxes
2024-08-11;2024-08-11;TAX2234;Federal Tax Authority;DE6618241879776128855;-882.14;-178253.59;Transfer;Administrative Expenses
2024-08-12;2024-08-12;INV6225;Charlotte Taylor;DE3318885925221042601;1016.94;-177236.65;Transfer;Taxes
2024-08-12;2024-08-12;PO2989;Sierra Industries;DE3390620094997185945;-9711.59;-186948.24;Payment;Revenue
2024-08-12;2024-08-12;REF7393;Isabella Wilson;DE1610482117117913758;-198.3;-187146.54;Withdrawal;Administrative Expenses
2024-08-12;2024-08-12;PO6323;Sierra Industries;DE3390620094997185945;-1340.92;-188487.46;Transfer;Marketing
2024-08-12;2024-08-12;REF1924;Olivia Johnson;DE3875075356094878438;-719.73;-189207.19;Withdrawal;Administrative Expenses
2024-08-13;2024-08-13;INV5961;Charlotte Taylor;DE3318885925221042601;11946.98;-177260.21;Transfer;Administrative Expenses
2024-08-13;2024-08-13;REF3153;Mason Miller;DE4172431589140685843;-819.73;-178079.94;Withdrawal;Marketing
2024-08-13;2024-08-13;TAX3230;Federal Tax Authority;DE6618241879776128855;-3527.87;-181607.81;Transfer;Marketing
2024-08-14;2024-08-14;INV4263;Circuit Innovations;DE2011334758886620566;6917.91;-174689.9;Transfer;Research and Development
2024-08-14;2024-08-14;TAX2243;Federal Tax Authority;DE6618241879776128855;-3240.44;-177930.34;Transfer;Administrative Expenses
2024-08-14;2024-08-14;PO7991;Silverstone Solutions;DE1005274807899939805;-1702.61;-179632.95;Payment;Revenue
2024-08-14;2024-08-14;PO8025;Summit Enterprises;DE9280954483357112007;-6949.25;-186582.2;Payment;Revenue
2024-08-14;2024-08-14;REF7786;Ethan Moore;DE5143222138124291040;-720.86;-187303.06;Transfer;Cost of Goods Sold
2024-08-15;2024-08-15;INV5749;Circuit Innovations;DE2011334758886620566;12777.06;-174526.0;Transfer;Cost of Goods Sold
2024-08-15;2024-08-15;REF7865;Ava Davis;DE2434045291625091977;-602.5;-175128.5;Withdrawal;Administrative Expenses
2024-08-15;2024-08-15;PO9192;Sierra Industries;DE3390620094997185945;-8460.76;-183589.26;Withdrawal;Research and Development
2024-08-16;2024-08-16;PO5398;Sierra Industries;DE3390620094997185945;-4375.06;-187964.32;Withdrawal;Cost of Goods Sold
2024-08-16;2024-08-17;PO9858;Sierra Industries;DE3390620094997185945;-7593.39;-195557.71;Transfer;Cost of Goods Sold
2024-08-17;2024-08-17;PO2786;Silverstone Solutions;DE1005274807899939805;-5484.47;-201042.18;Transfer;Research and Development
2024-08-17;2024-08-17;INV5820;Cobalt Solutions;DE3145917995920697483;3331.73;-197710.45;Transfer;Administrative Expenses
2024-08-18;2024-08-18;REF8250;Isabella Wilson;DE1610482117117913758;-80.69;-197791.14;Transfer;Cost of Goods Sold
2024-08-18;2024-08-19;INV8167;Crystal Ventures;DE5383706197956849164;1384.79;-196406.35;Transfer;Taxes
2024-08-18;2024-08-18;INV7797;Crescent Technologies;DE1860197269680432003;808.32;-195598.03;Payment;Revenue
2024-08-18;2024-08-18;INV4308;Charlotte Taylor;DE3318885925221042601;13239.4;-182358.63;Transfer;Administrative Expenses
2024-08-19;2024-08-19;TAX4633;Federal Revenue Service;DE4267818305575542483;-4989.23;-187347.86;Transfer;Taxes
2024-08-20;2024-08-20;REF3022;Jackson Jones;DE6798178739033726258;-893.61;-188241.47;Withdrawal;Cost of Goods Sold
2024-08-20;2024-08-21;REF1040;Ava Davis;DE2434045291625091977;737.82;-187503.65;Transfer;Interest Expense
2024-08-20;2024-08-20;PO8973;Synergy Technologies;DE7626146788286948833;-8453.58;-195957.23;Withdrawal;Administrative Expenses
2024-08-20;2024-08-20;REF5334;Liam Brown;DE2287010195568088798;575.66;-195381.57;Deposit;Revenue
2024-08-20;2024-08-20;REF3927;Tom Williams;DE5617091973383039115;15.36;-195366.21;Transfer;Taxes
2024-08-21;2024-08-21;INV9185;Circuit Innovations;DE2011334758886620566;12891.8;-182474.41;Transfer;Administrative Expenses
2024-08-22;2024-08-22;INV1152;Cobalt Solutions;DE3145917995920697483;6879.7;-175594.71;Transfer;Revenue
2024-08-22;2024-08-23;PO6927;Silverstone Solutions;DE1005274807899939805;-572.03;-176166.74;Withdrawal;Administrative Expenses
2024-08-22;2024-08-22;INV3025;Crystal Ventures;DE5383706197956849164;5250.57;-170916.17;Transfer;Taxes
2024-08-23;2024-08-23;PO1399;Summit Enterprises;DE9280954483357112007;-245.56;-171161.73;Withdrawal;Administrative Expenses
2024-08-23;2024-08-23;REF4327;Jackson Jones;DE6798178739033726258;-646.76;-171808.49;Transfer;Marketing
2024-08-24;2024-08-24;REF9239;Isabella Wilson;DE1610482117117913758;54.92;-171753.57;Deposit;Revenue
2024-08-24;2024-08-24;REF7211;Tom Williams;DE5617091973383039115;-345.29;-172098.86;Payment;Revenue
2024-08-24;2024-08-24;TAX4598;Federal Tax Authority;DE6618241879776128855;-1645.39;-173744.25;Transfer;Cost of Goods Sold
2024-08-24;2024-08-24;REF8283;Olivia Johnson;DE3875075356094878438;-981.27;-174725.52;Transfer;Taxes
2024-08-24;2024-08-24;INV5183;Charlotte Taylor;DE3318885925221042601;10005.94;-164719.58;Payment;Revenue
2024-08-25;2024-08-25;TAX7209;Federal Revenue Service;DE4267818305575542483;-3351.66;-168071.24;Transfer;Taxes
2024-08-25;2024-08-25;TAX7484;Federal Tax Authority;DE6618241879776128855;-4962.73;-173033.97;Transfer;Taxes
2024-08-25;2024-08-25;TAX2528;Federal Tax Authority;DE6618241879776128855;-331.19;-173365.16;Transfer;Cost of Goods Sold
2024-08-25;2024-08-25;REF1646;James Smith;DE5075213287439027999;704.5;-172660.66;Withdrawal;Taxes
2024-08-26;2024-08-26;INV9780;Cosmos Enterprises;DE4713525880837132271;5380.73;-167279.93;Transfer;Marketing
2024-08-26;2024-08-26;REF7883;Olivia Johnson;DE3875075356094878438;-221.05;-167500.98;Transfer;Taxes
2024-08-26;2024-08-26;REF3102;Mason Miller;DE4172431589140685843;755.92;-166745.06;Deposit;Revenue
2024-08-27;2024-08-28;INV4696;Crystal Ventures;DE5383706197956849164;12903.51;-153841.55;Payment;Revenue
2024-08-27;2024-08-27;TAX9728;Federal Tax Authority;DE6618241879776128855;-1036.23;-154877.78;Transfer;Research and Development
2024-08-28;2024-08-28;REF1068;Olivia Johnson;DE3875075356094878438;-974.33;-155852.11;Withdrawal;Research and Development
2024-08-28;2024-08-28;REF6546;Tom Williams;DE5617091973383039115;246.52;-155605.59;Payment;Revenue
2024-08-29;2024-08-30;INV1273;Cobalt Solutions;DE3145917995920697483;8814.58;-146791.01;Transfer;Administrative Expenses
2024-08-29;2024-08-29;TAX5341;Federal Revenue Service;DE4267818305575542483;-4553.43;-151344.44;Transfer;Cost of Goods Sold
2024-08-29;2024-08-29;TAX2279;Federal Revenue Service;DE4267818305575542483;-1648.04;-152992.48;Transfer;Research and Development
2024-08-30;2024-08-30;REF4707;Olivia Johnson;DE3875075356094878438;-935.54;-153928.02;Transfer;Administrative Expenses
2024-08-30;2024-08-31;TAX3837;Federal Tax Authority;DE6618241879776128855;-2054.4;-155982.42;Transfer;Cost of Goods Sold
2024-08-30;2024-08-30;PO8122;Silverstone Solutions;DE1005274807899939805;-9881.49;-165863.91;Withdrawal;Research and Development
2024-08-31;2024-08-31;REF6427;Mason Miller;DE4172431589140685843;347.61;-165516.3;Payment;Revenue
2024-08-31;2024-08-31;PO8556;Sierra Industries;DE3390620094997185945;-1550.8;-167067.1;Withdrawal;Marketing
2024-08-31;2024-08-31;INV8461;Cobalt Solutions;DE3145917995920697483;6222.47;-160844.63;Transfer;Interest Expense
2024-09-01;2024-09-01;PO4705;Summit Enterprises;DE9280954483357112007;-4810.75;-165655.38;Withdrawal;Cost of Goods Sold
2024-09-01;2024-09-01;REF9345;James Smith;DE5075213287439027999;-832.42;-166487.8;Transfer;Research and Development
2024-09-02;2024-09-02;PO2353;Sierra Industries;DE3390620094997185945;-2398.61;-168886.41;Transfer;Research and Development
2024-09-02;2024-09-02;REF2768;Ethan Moore;DE5143222138124291040;-19.46;-168905.87;Payment;Revenue
2024-09-02;2024-09-02;INV8412;Cosmos Enterprises;DE4713525880837132271;7434.32;-161471.55;Transfer;Research and Development
2024-09-03;2024-09-03;REF8799;Tom Williams;DE5617091973383039115;948.52;-160523.03;Transfer;Administrative Expenses
2024-09-03;2024-09-03;REF9066;Ava Davis;DE2434045291625091977;796.24;-159726.79;Withdrawal;Research and Development
2024-09-03;2024-09-03;REF8002;Isabella Wilson;DE1610482117117913758;708.08;-159018.71;Withdrawal;Interest Expense
2024-09-03;2024-09-03;INV1208;Crescent Technologies;DE1860197269680432003;10077.78;-148940.93;Transfer;Taxes
2024-09-04;2024-09-04;INV8889;Cosmos Enterprises;DE4713525880837132271;14426.45;-134514.48;Transfer;Cost of Goods Sold
2024-09-04;2024-09-04;INV7862;Charlotte Taylor;DE3318885925221042601;3454.15;-131060.33;Transfer;Research and Development
2024-09-04;2024-09-04;PO9903;Synergy Technologies;DE7626146788286948833;-6231.67;-137292.0;Withdrawal;Administrative Expenses
2024-09-04;2024-09-04;REF8517;Ava Davis;DE2434045291625091977;363.19;-136928.81;Transfer;Marketing
2024-09-04;2024-09-04;INV1301;Crystal Ventures;DE5383706197956849164;5655.33;-131273.48;Transfer;Administrative Expenses
2024-09-05;2024-09-05;PO6008;Sapphire Ventures;DE7225561338774758243;-3072.35;-134345.83;Transfer;Research and Development
2024-09-05;2024-09-05;PO5828;Synergy Technologies;DE7626146788286948833;-4578.09;-138923.92;Withdrawal;Administrative Expenses
2024-09-05;2024-09-05;REF8206;Tom Williams;DE5617091973383039115;-845.03;-139768.95;Withdrawal;Administrative Expenses
2024-09-05;2024-09-05;REF7624;Ava Davis;DE2434045291625091977;448.36;-139320.59;Payment;Revenue
2024-09-05;2024-09-05;INV8744;Crystal Ventures;DE5383706197956849164;3652.53;-135668.06;Payment;Revenue
2024-09-06;2024-09-06;TAX5098;Federal Revenue Service;DE4267818305575542483;-3892.13;-139560.19;Transfer;Administrative Expenses
2024-09-06;2024-09-06;REF8220;Ethan Moore;DE5143222138124291040;-908.06;-140468.25;Withdrawal;Taxes
2024-09-06;2024-09-06;PO6690;Synergy Technologies;DE7626146788286948833;-1952.8;-142421.05;Withdrawal;Taxes
2024-09-07;2024-09-07;REF6154;James Smith;DE5075213287439027999;683.97;-141737.08;Transfer;Taxes
2024-09-07;2024-09-07;PO2792;Sierra Industries;DE3390620094997185945;-9548.69;-151285.77;Transfer;Research and Development
2024-09-07;2024-09-07;REF8532;Mason Miller;DE4172431589140685843;414.62;-150871.15;Payment;Revenue
2024-09-07;2024-09-07;REF1301;James Smith;DE5075213287439027999;-306.44;-151177.59;Withdrawal;Marketing
2024-09-08;2024-09-08;INV5658;Crescent Technologies;DE1860197269680432003;7046.26;-144131.33;Payment;Revenue
2024-09-08;2024-09-08;TAX1878;Federal Tax Authority;DE6618241879776128855;-4256.54;-148387.87;Transfer;Revenue
2024-09-08;2024-09-08;PO9426;Silverstone Solutions;DE1005274807899939805;-1023.89;-149411.76;Withdrawal;Cost of Goods Sold
2024-09-08;2024-09-08;INV2213;Crystal Ventures;DE5383706197956849164;6786.12;-142625.64;Payment;Revenue
2024-09-08;2024-09-09;INV5584;Crystal Ventures;DE5383706197956849164;1404.47;-141221.17;Transfer;Taxes
2024-09-08;2024-09-09;INV8668;Cobalt Solutions;DE3145917995920697483;12017.29;-129203.88;Transfer;Administrative Expenses
2024-09-09;2024-09-09;INV3504;Circuit Innovations;DE2011334758886620566;9415.42;-119788.46;Payment;Revenue
2024-09-10;2024-09-10;REF1963;Isabella Wilson;DE1610482117117913758;962.29;-118826.17;Withdrawal;Administrative Expenses
2024-09-11;2024-09-11;REF3003;Liam Brown;DE2287010195568088798;546.38;-118279.79;Withdrawal;Marketing
2024-09-11;2024-09-11;PO6246;Sierra Industries;DE3390620094997185945;-865.84;-119145.63;Withdrawal;Marketing
2024-09-11;2024-09-11;PO4613;Sapphire Ventures;DE7225561338774758243;-9369.53;-128515.16;Transfer;Marketing
2024-09-11;2024-09-11;TAX6563;Federal Revenue Service;DE4267818305575542483;-4183.53;-132698.69;Transfer;Administrative Expenses
2024-09-12;2024-09-12;INV5643;Crystal Ventures;DE5383706197956849164;2196.6;-130502.09;Transfer;Research and Development
2024-09-13;2024-09-13;REF6830;Isabella Wilson;DE1610482117117913758;947.7;-129554.39;Transfer;Administrative Expenses
2024-09-13;2024-09-13;PO9952;Summit Enterprises;DE9280954483357112007;-8648.29;-138202.68;Withdrawal;Marketing
2024-09-13;2024-09-13;PO7012;Synergy Technologies;DE7626146788286948833;-9665.72;-147868.4;Transfer;Research and Development
2024-09-14;2024-09-14;INV4811;Crescent Technologies;DE1860197269680432003;327.99;-147540.41;Transfer;Administrative Expenses
2024-09-14;2024-09-14;PO7126;Sierra Industries;DE3390620094997185945;-8162.07;-155702.48;Withdrawal;Research and Development
2024-09-14;2024-09-14;REF8669;Ava Davis;DE2434045291625091977;-736.16;-156438.64;Withdrawal;Taxes
2024-09-14;2024-09-14;TAX8583;Federal Revenue Service;DE4267818305575542483;-4120.19;-160558.83;Transfer;Taxes
2024-09-16;2024-09-16;INV6103;Charlotte Taylor;DE3318885925221042601;2470.74;-158088.09;Transfer;Cost of Goods Sold
2024-09-16;2024-09-16;INV8404;Charlotte Taylor;DE3318885925221042601;573.73;-157514.36;Payment;Revenue
